221.4382269,221.4382331,225.9573867,230.5687671,235.2742566,240.0757755,244.9752836,249.9747807,255.0763073,260.2819458,132.7969105,135.5070505,138.2724992,141.0943853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
217.009456,217.0094623,221.4382331,225.9573867,230.5687671,235.2742566,240.0757755,244.9752836,249.9747807,255.0763073,130.1409729,132.7969105,135.5070505,138.2724992,141.0943853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
212.6692605,212.6692668,217.0094623,221.4382331,225.9573867,230.5687671,235.2742566,240.0757755,244.9752836,249.9747807,127.5381537,130.1409729,132.7969105,135.5070505,138.2724992,141.0943853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
208.4158693,208.4158753,212.6692668,217.0094623,221.4382331,225.9573867,230.5687671,235.2742566,240.0757755,244.9752836,124.9873904,127.5381537,130.1409729,132.7969105,135.5070505,138.2724992,141.0943853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
204.2475468,204.2475519,208.4158753,212.6692668,217.0094623,221.4382331,225.9573867,230.5687671,235.2742566,240.0757755,122.4876419,124.9873904,127.5381537,130.1409729,132.7969105,135.5070505,138.2724992,141.0943853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
200.1625916,200.1625959,204.2475519,208.4158753,212.6692668,217.0094623,221.4382331,225.9573867,230.5687671,235.2742566,120.0378877,122.4876419,124.9873904,127.5381537,130.1409729,132.7969105,135.5070505,138.2724992,141.0943853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
196.159337,196.1593399,200.1625959,204.2475519,208.4158753,212.6692668,217.0094623,221.4382331,225.9573867,230.5687671,117.6371283,120.0378877,122.4876419,124.9873904,127.5381537,130.1409729,132.7969105,135.5070505,138.2724992,141.0943853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
190.5982184,190.5982197,194.4879822,198.4571289,202.5072795,206.640087,210.8572379,215.1604531,219.5514891,224.0321375,114.3021136,116.6348119,119.0151159,121.4439972,123.9224468,126.4514765,129.0321187,131.6654265,134.3524751,137.0943611,112.8755083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
185.1947593,185.1947589,188.9742451,192.8308652,196.7661931,200.7818348,204.8794291,209.0606482,213.3271983,217.6808208,111.0616462,113.3282129,115.6410358,118.0010586,120.4092447,122.8665769,125.3740583,127.9327123,130.5435834,133.2077372,109.6754888,112.8755083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
179.94449,179.9444878,183.616824,187.3641074,191.1878675,195.0896648,199.0710916,203.1337727,207.2793661,211.5095635,107.9130456,110.1153555,112.3626102,114.655727,116.9956414,119.3833088,121.8197036,124.3058202,126.8426735,129.4312987,106.5661897,109.6754888,112.8755083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
174.8430677,174.8430637,178.4112873,182.0523336,185.7676888,189.5588689,193.4274213,197.3749247,201.4029901,205.5132613,104.8537078,106.9935825,109.1771278,111.405235,113.6788133,115.9987908,118.3661142,120.78175,123.2466839,125.7619221,103.545039,106.5661897,109.6754888,112.8755083,0,0,0,0,0,0,0,0,0,0,0,0,0,0
169.8862725,169.8862668,173.3533294,176.8911504,180.5011735,184.1848723,187.9437499,191.7793406,195.6932098,199.6869544,101.8811022,103.9603115,106.0819535,108.2468941,110.4560169,112.7102235,115.0104337,117.3575866,119.7526401,122.1965718,100.6095377,103.545039,106.5661897,109.6754888,112.8755083,0,0,0,0,0,0,0,0,0,0,0,0,0
165.0700042,165.0699967,168.4387664,171.8762883,175.3839656,178.9632298,182.6155419,186.3423924,190.1453024,194.0258237,98.99277002,101.0130336,103.0745272,105.1780919,107.3245864,109.5148865,111.7498863,114.030498,116.3576521,118.7322988,97.75725746,100.6095377,103.545039,106.5661897,109.6754888,112.8755083,0,0,0,0,0,0,0,0,0,0,0,0
160.3902785,160.3902696,163.663533,167.0035994,170.4118322,173.8896226,177.43839,181.059583,184.7546792,188.5251869,96.18632226,98.14931121,100.1523614,102.1962901,104.2819317,106.4101371,108.581775,110.7977316,113.0589115,115.3662375,94.98583903,97.75725746,100.6095377,103.545039,106.5661897,109.6754888,112.8755083,0,0,0,0,0,0,0,0,0,0,0
155.8432244,155.8432142,159.023679,162.2690528,165.5806605,168.9598538,172.408012,175.9265425,179.5168814,183.180494,93.45943765,95.36677553,97.31303901,99.29902235,101.3255361,103.393407,105.5034793,107.656614,109.8536898,112.0956034,92.29298996,94.98583903,97.75725746,100.6095377,103.545039,106.5661897,109.6754888,112.8755083,0,0,0,0,0,0,0,0,0,0
151.4250801,151.425069,154.5153664,157.6687323,160.8864543,164.1698457,167.5202469,170.9390254,174.4275766,177.9873244,90.8098607,92.66312509,94.55421168,96.48389221,98.45295415,100.4622011,102.512453,104.6045466,106.7393356,108.9176916,89.67648277,92.29298996,94.98583903,97.75725746,100.6095377,103.545039,106.5661897,109.6754888,112.8755083,0,0,0,0,0,0,0,0,0
147.1321905,147.132179,150.1348656,153.1988324,156.3253305,159.515636,162.7710516,166.092906,169.4825551,172.9413825,88.23539983,90.03612361,91.87359744,93.7485712,95.66181006,97.61409479,99.60622213,101.6390051,103.7132732,105.829873,87.13415321,89.67648277,92.29298996,94.98583903,97.75725746,100.6095377,103.545039,106.5661897,109.6754888,112.8755083,0,0,0,0,0,0,0,0
133.2723487,133.2723382,135.9921712,138.7675115,141.5994923,144.4892697,147.4380235,150.4469577,153.5173003,156.6503045,79.9236246,81.55471957,83.21910283,84.91745363,86.6504651,88.41884444,90.22331334,92.06460817,93.94348039,95.86069676,78.92611449,81.22895691,83.59898944,86.03817249,88.54852364,91.13211939,93.79109681,96.52765538,99.34405872,102.2426365,40.31268154,0,0,0,0,0,0,0
120.7181029,120.7180935,123.1817183,125.6956211,128.2608285,130.8783878,133.5493679,136.274859,139.0559737,141.8938475,72.3948193,73.87226445,75.37986222,76.9182279,78.48798929,80.08978702,81.72427479,83.39211961,85.09400212,86.83061687,71.49127289,73.57718778,75.72396354,77.93337585,80.20725224,82.54747359,84.95597565,87.43475068,89.98584906,92.61138104,36.51522732,40.31268154,0,0,0,0,0,0
109.3464655,109.3464576,111.5780093,113.8551025,116.1786669,118.5496514,120.9690242,123.4377729,125.9569054,128.5274501,65.57522811,66.91349727,68.27907872,69.6725298,71.09441921,72.54532725,74.02584601,75.5365797,77.07814484,78.65117054,64.7567933,66.64621518,68.59076488,70.59205081,72.65172833,74.77150114,76.95312261,79.19839731,81.50918249,83.88738957,33.07549323,36.51522732,40.31268154,0,0,0,0,0
99.0460345,99.04602843,101.0673687,103.12996,105.2346447,107.3822822,109.5737493,111.8099409,114.0917701,116.4201682,59.39804298,60.61024655,61.84718962,63.10937704,64.39732397,65.71155605,67.05260961,68.42103196,69.81738152,71.24222816,58.65670171,60.36814014,62.12951342,63.94227841,65.80793456,67.72802504,69.70413804,71.73790815,73.83101763,75.98519786,29.95978199,33.07549323,36.51522732,40.31268154,0,0,0,0
89.71590218,89.71589805,91.54682913,93.41512507,95.32154876,97.26687873,99.25190934,101.2774511,103.3443311,105.4533932,53.80274917,54.90076258,56.02118503,57.16447383,58.33109563,59.52152658,60.73625252,61.97576916,63.24058239,64.53120835,53.13123883,54.6814598,56.27691179,57.91891447,59.60882601,61.34804418,63.13800759,64.98019682,66.87613565,68.82739234,27.13757066,29.95978199,33.07549323,36.51522732,40.31268154,0,0,0
81.26466633,81.2646642,82.92312291,84.61542636,86.3422656,88.10434579,89.90238649,91.73712191,93.60930124,95.51968889,48.73453242,49.72911245,50.74399056,51.77958102,52.83630652,53.9145984,55.01489671,56.13765054,57.28331807,58.45236687,48.12627471,49.53046482,50.97562526,52.46295137,53.99367337,55.56905737,57.19040644,58.85906168,60.57640332,62.34385187,24.58121155,27.13757066,29.95978199,33.07549323,36.51522732,40.31268154,0,0
73.60953494,73.60953476,75.11176819,76.6446579,78.20882979,79.80492263,81.43358817,83.09549151,84.79131125,86.52173986,44.14374194,45.0446321,45.96390822,46.90194556,47.85912703,48.83584332,49.83249309,50.84948311,51.88722843,52.94615256,43.59277839,44.8646937,46.17371999,47.52094001,48.90746808,50.33445102,51.80306918,53.31453729,54.87010556,56.47106069,22.26566138,24.58121155,27.13757066,29.95978199,33.07549323,36.51522732,40.31268154,0
73.60953312,73.60953494,75.11177017,76.64466142,78.20883459,79.80492836,81.43359452,83.09549813,84.79131786,86.52174618,44.14374483,45.04463463,45.96391031,46.90194717,47.85912812,48.83584391,49.83249318,50.84948274,51.88722766,52.94615145,43.59277729,44.86469242,46.17371862,47.5209386,48.90746669,50.33444973,51.80306801,53.31453629,54.87010476,56.47106012,22.26566125,24.58121151,27.13757071,29.95978214,33.07549348,36.51522768,40.31268197,0
